date,title,category,entities_name,formatted_address,longitude,latitude,beat
1/2/2021,Trippin on Sundayz Headlined by Michael Colyar & Cast of Movie Bid,performing-arts,null,null,-84.401384,33.65517,313
1/2/2021,ALL NEW SUNSET SUNDAY'S.. Showtime 6pm at UPTOWN COMEDY CORNER,performing-arts,null,null,-84.398954,33.653929,312
1/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
1/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
1/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
1/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
2/2/2021,Los Angeles Lakers vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
2/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
2/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
2/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
2/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
3/2/2021,"Quer ganhar cerca de $5.400 mensais? Portuguese(Atlanta, GA)",conferences,null,null,-84.387982,33.748995,511
3/2/2021,Children's Storytime,community,Barnes & Noble Booksellers Buckhead,"2900 Peachtree Road NE Suite 310 Atlanta, GA 30305 United States of America",-84.382905,33.835304,206
3/2/2021,TOKiMONSTA,concerts,Terminal West,"C 887 West Marietta Street Northwest Atlanta, GA 30318 United States of America",-84.416177,33.781769,106
3/2/2021,The Best Damn Comedy Show Period at Kats Cafe,performing-arts,Kat's Cafe,"970 Piedmont Avenue Northeast Atlanta, GA 30309 United States of America",-84.38094,33.781138,502
3/2/2021,"Want to make an estimated $5,400 monthly?  (Atlanta, GA)",conferences,null,null,-84.387982,33.748995,511
3/2/2021,Cherokee Garden Library Lecture: Douglas W. Tallamy Nature’s Best Hope: A New Approach to Conservation that Starts in Your Yard,community,Atlanta History Center,"130 West Paces Ferry Road Northwest Atlanta, GA 30305 United States of America",-84.386269,33.841823,206
3/2/2021,"Life Insurance Agents (NO CHARGEBACKS) (Atlanta, GA)",conferences,null,null,-84.387982,33.748995,511
3/2/2021,TRSA Annual Hospitality Conference,conferences,W Atlanta - Buckhead,"3377 Peachtree Road Northeast Atlanta, GA 30326 United States of America",-84.366393,33.847909,208
3/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
3/2/2021,FATTMAN  DEEZY Live with Warrick Ray,performing-arts,null,null,-84.401384,33.65517,313
3/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
3/2/2021,"Budgeting/Finance 101 Webinar (Mableton, GA)",conferences,null,null,-84.553668,33.82157,114
3/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
4/2/2021,Hookah & Hollering Comedy Show feat Slink Johnson/Free Entry/SOGA ENT/2,performing-arts,null,null,-84.351755,33.816946,613
4/2/2021,The Fratellis,concerts,Variety Playhouse,"1099 Euclid Avenue Northeast Atlanta, GA 30307 United States of America",-84.350963,33.763605,602
4/2/2021,Jams In The City,concerts,null,null,-84.381657,33.842764,206
4/2/2021,All My Friends,performing-arts,null,null,-84.416599,33.754572,102
4/2/2021,Dallas Mavericks vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
4/2/2021,TRSA Annual F&B Conference,conferences,W Atlanta - Buckhead,"3377 Peachtree Road Northeast Atlanta, GA 30326 United States of America",-84.366393,33.847909,208
4/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
4/2/2021,Moderate Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
4/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
4/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
5/2/2021,POSTPONED An Evening with Steve Tyrell - 2/4/21 (Rescheduled from 9/16/20),concerts,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
5/2/2021,Utah Jazz vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
5/2/2021,Timothy Israel,concerts,null,null,-84.387985,33.748997,511
5/2/2021,Clemson Tigers vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
5/2/2021,Moderate Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
5/2/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
5/2/2021,WeightBall's Eat Drink & Laugh Headlined by Slink Johnson (AKA) Black Jesus,performing-arts,null,null,-84.401384,33.65517,313
5/2/2021,Eat Drink Laugh Comedy Show,performing-arts,null,null,-84.40143,33.655157,313
5/2/2021,Introduction to Canning and Preserving (Pt 1),conferences,null,null,-84.467983,33.664414,411
5/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
5/2/2021,Performing Live!!  EARKANDY!!!,concerts,Havana Cigar Lounge,6010 Sandy Springs Cir Sandy Springs United States of America,-84.38542,33.92077,202
6/2/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
6/2/2021,The Swag Race: Run For The Culture,community,null,null,-84.349013,33.769234,602
6/2/2021,Elio Stereo,concerts,Forza Storico,"1198 Howell Mill Rd #020 Atlanta, GA 30318 United States of America",-84.41222,33.78677,207
6/2/2021,Friday Night Comedy ATL,performing-arts,Oak Comedy Lounge,"30 Ivan Allen Jr Blvd Atlanta, GA 30308 United States of America",-84.3883,33.7644,504
6/2/2021,Freaky Friday,concerts,null,null,-84.389819,33.75681,508
6/2/2021,POW-TV.NET New Smoke Showcase Starring The New 1017's K Shiday,community,Ghost Bar,Atlanta United States of America,-84.37631,33.754198,510
6/2/2021,ATL Comedy Fest @ Suite Lounge,festivals,Suite Food Lounge,"375 Luckie Street Northwest Atlanta, GA 30313 United States of America",-84.395784,33.765005,504
6/2/2021,STRFKR,community,Variety Playhouse,"1099 Euclid Avenue Northeast Atlanta, GA 30307 United States of America",-84.350963,33.763605,602
6/2/2021,Speaking Fire at the Wellhead: Alive,concerts,Gallery 992,"992 Ralph David Abernathy Boulevard Atlanta, GA 30310 United States of America",-84.420294,33.737995,401
6/2/2021,Mother's Finest with special guests Vintage Vixens RESCHEDULED to 2/5/21,concerts,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
6/2/2021,ContentThief,concerts,City Winery Atlanta,"650 North Ave NE #201 Atlanta, GA 30308 United States",-84.36619,33.772264,603
6/2/2021,Atlanta Apparel,expos,AmericasMart Building 2,"40 John Portman Boulevard Northwest Atlanta, GA 30303 United States of America",-84.38984,33.760315,508
6/2/2021,Significant to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
6/2/2021,Slink Johnson (AKA) Black Jesus,performing-arts,null,null,-84.401384,33.65517,313
6/2/2021,Slink Johnson (AKA) Black Jesus,performing-arts,null,null,-84.401384,33.65517,313
6/2/2021,LOVE IS IN THE AIR POP UP SHOP,expos,null,null,-84.428345,33.659766,50
6/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
6/2/2021,Field Carter,concerts,Lens Head Studio,"120 Interstate North Parkway #450 Atlanta, GA 30339 United States of America",-84.46386,33.90312,202
6/2/2021,The ReFresh at MONTICELLO with Happier Hours·Live Music·Great Food·DJs,community,null,null,-84.46542,33.906576,202
6/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
7/2/2021,Sip and Shop: Various Fashion and Accessory Vendors,expos,45 Bennett St NW,"45 Bennett Street Northwest Atlanta, GA 30309 United States of America",-84.3944,33.8122,205
7/2/2021,Wake Forest Demon Deacons vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
7/2/2021,The Business Brunch,conferences,null,null,-84.389891,33.751559,511
7/2/2021,.:: INTERLINKED::. w/ DJ Tennis,community,null,null,-84.397033,33.763544,507
7/2/2021,"Housewerk with Dillion Nathaniel, Otica & Brian Fire",concerts,null,null,-84.378585,33.812096,211
7/2/2021,Elio Stereo,concerts,Sheraton Atlanta Hotel,"165 Courtland Street Northeast Atlanta, GA 30303 United States of America",-84.383201,33.758998,509
7/2/2021,Laxx,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
7/2/2021,Bird Dog Jubilee,community,Aisle 5,"1123 Euclid Avenue Northeast Atlanta, GA 30307 United States of America",-84.350289,33.76425,602
7/2/2021,Toronto Raptors vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
7/2/2021,Mother's Finest with special guests Vintage Vixens RESCHEDULED to 2/6/21,concerts,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
7/2/2021,Arulu,concerts,Club Ozone,"Atlanta, GA United States of America",-84.403198,33.759499,102
7/2/2021,Notre Dame Fighting Irish vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
7/2/2021,SUPER BOWL PARTY,community,null,null,-84.49481,33.79205,113
7/2/2021,Love Is IN The AIR Talent Show,conferences,The Loft On Delowe,2475 Delowe Drive East Point United States of America,-84.45745,33.688,410
7/2/2021,Jason Fulton,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
7/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
7/2/2021,The Late Show w/Slink Johnson (AKA) Black Jesus,performing-arts,null,null,-84.401384,33.65517,313
7/2/2021,Slink Johnson (AKA) Black Jesus,performing-arts,null,null,-84.401384,33.65517,313
7/2/2021,Roc Whit Entertainment,concerts,null,null,-84.401657,33.655033,312
7/2/2021,Eco-Village Swag & Style (Part 2),conferences,null,null,-84.467983,33.664414,411
7/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
7/2/2021,RSVP FOR THE HOTTEST COMEDY SHOW IN MONTICELLO'S SPORTS BAR,performing-arts,The Monticello,2000 Powers Ferry Rd SE Atlanta United States of America,-84.46542,33.90658,202
8/2/2021,MOTIVATIONAL MONDAY,community,null,null,-84.368022,33.782188,614
8/2/2021,FREE HIBACHI GRILL ! FREE VIP ENTRY! THIS SUNDAY THE ULTIMATE CELEBRITY DAY PARTY ! PRE GAME!!,community,Eleven 45,"2110 Peachtree st NW Atlanta, GA 30309 United States of America",-84.3926,33.812,207
8/2/2021,Monday Madness - All Pizzas $10,community,vero pizzeria,"1441 Dresden Drive Atlanta, GA 30319 United States of America",-84.330081,33.860736,209
8/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
8/2/2021,"Trippin on Sundayz The Super Bowl Edition w/Slink ""Black Jesus"" Johnson",performing-arts,null,null,-84.401384,33.65517,313
8/2/2021,M.K.E. Showcases,community,JB's Billiards & Bar,"4148 Jonesboro Road Forest Park, GA 30297 United States of America",-84.3614,33.6425,313
8/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
9/2/2021,South Alabama Jaguars vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
9/2/2021,Webinar - How Project Management Software Fills Management Skills Gap,conferences,null,null,-84.387982,33.748995,511
9/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
9/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
9/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
9/2/2021,Tuesday Speed on Columns,community,null,null,-84.439566,33.9213,202
9/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
9/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
10/2/2021,Children's Storytime,community,Barnes & Noble Booksellers Buckhead,"2900 Peachtree Road NE Suite 310 Atlanta, GA 30305 United States of America",-84.382905,33.835304,206
10/2/2021,Love & Hip Hop Open Mic Atlanta,community,null,null,-84.397038,33.76372,508
10/2/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
10/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
10/2/2021,Young Gunna's Of Comedy,performing-arts,null,null,-84.401384,33.65517,313
10/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
10/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
11/2/2021,Georgia Southern Eagles vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
11/2/2021,Elieyeam,concerts,Xtra Ordinaire Apparel,"1129 Euclid Ave NE Atlanta, GA 30307 United States of America",-84.3501,33.76439,602
11/2/2021,Webinar - Tips for Troubleshooting Your Kubernetes Pods,conferences,null,null,-84.387982,33.748995,511
11/2/2021,Georgia Marketing Summit,conferences,null,null,-84.387181,33.758572,508
11/2/2021,Virginia Cavaliers vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
11/2/2021,Wesley International Academy Informational Session for 2021-2022 SY,conferences,null,null,-84.381035,33.746651,604
11/2/2021,"Shooting in Atlanta, United States",terror,null,null,-84.493895,33.754551,111
11/2/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
11/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
11/2/2021,Significant Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
12/2/2021,Mikey Jay RR$,community,Soul Bar At Pals Lounge,"254 Auburn Avenue Northeast Atlanta, GA 30303 United States of America",-84.37931,33.755718,510
12/2/2021,Rice,community,Apache Cafe,"64 3rd Street Northwest Atlanta, GA 30308 United States of America",-84.389494,33.773769,504
12/2/2021,Urban Poets - Spoken Word & Open Mic,community,Mangos Caribbean Restaurant,"180 Auburn Avenue Northeast Atlanta, GA 30303 United States of America",-84.381794,33.755716,510
12/2/2021,Michelle Malone,concerts,Napoleon's,"2836 Lavista Road Decatur, GA 30033 United States of America",-84.290583,33.825752,608
12/2/2021,John McKnight,community,Keegan's Irish Pub,"224 4687 South Atlanta Road Southeast Smyrna, GA 30080 United States of America",-84.483769,33.839839,103
12/2/2021,Gwen Hughes,community,Old Vinings Inn,"3011 Paces Mill Road Southeast Atlanta, GA 30339 United States of America",-84.465984,33.866512,201
12/2/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
12/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
12/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
12/2/2021,The Heart's Day Prequel: Self-Care Sip & Shop,festivals,null,null,-84.477838,33.885301,201
12/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
12/2/2021,Performing Live!!  Alex Ahn,concerts,Havana Cigar Lounge,6010 Sandy Springs Cir Sandy Springs United States of America,-84.38542,33.92077,202
12/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
13/2/2021,Valentine's Chocolate Dip N Sip Class,festivals,null,null,-84.402602,33.747667,101
13/2/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
13/2/2021,Georgia Southern Eagles vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
13/2/2021,Body Sculpting Training (Atlanta),conferences,null,null,-84.34907,33.718889,607
13/2/2021,VIRTUOUS MEN & WOMEN INTERNATIONAL MINISTRIES BIBLE TEACHING SUMMIT,conferences,null,null,-84.363148,33.850395,208
13/2/2021,"Radical Wholeness: Atlanta, GA",conferences,Church of the Apostles,"3585 Northside Parkway Northwest Atlanta, GA 30327 United States of America",-84.43015,33.85284,201
13/2/2021,Space Kadet - Late Show,community,Aisle 5,"1123 Euclid Avenue Northeast Atlanta, GA 30307 United States of America",-84.350289,33.76425,602
13/2/2021,Mau y Ricky,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
13/2/2021,The Highlander's Valentine's Art Show- Ode to Love Gone Wrong 6,festivals,null,null,-84.367584,33.779427,601
13/2/2021,San Antonio Spurs vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
13/2/2021,FOR THE LOVER IN YOU,performing-arts,null,null,-84.375192,33.775516,614
13/2/2021,Marsh,concerts,Sheraton Atlanta Hotel,"165 Courtland Street Northeast Atlanta, GA 30303 United States of America",-84.383201,33.758998,509
13/2/2021,V-Day Pop-Up Shop (4 Vendors needed),expos,null,null,-84.374028,33.754199,604
13/2/2021,Back N Black - THE AC/DC Experience,community,Napoleon's,"2836 Lavista Road Decatur, GA 30033 United States of America",-84.290583,33.825752,608
13/2/2021,Nelson Brownstone,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
13/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
13/2/2021,Grow your practice with Dental Sleep Medicine,conferences,null,null,-84.461245,33.885284,201
13/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
13/2/2021,Show Some Love Pop Up Shop,expos,null,null,-84.377738,33.923504,202
13/2/2021,Atlanta Black Business Owners Pop Up Shop,expos,135 Riverside Parkway,"Austell, GA United States of America",-84.557319,33.771714,412
14/2/2021,Pittsburgh Panthers vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
14/2/2021,"Hi I'm Ghost, Sylo, and Pretty hippie",concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
14/2/2021,Stormzy (Rescheduled from 5/30/2020),performing-arts,Buckhead Theatre,"3110 Roswell Road Northeast Atlanta, GA 30305 United States of America",-84.379622,33.84029,206
14/2/2021,THE  LOVE JONES VALENTINE'S EXPERIENCE,concerts,null,null,-84.307298,33.747032,611
14/2/2021,Arulu,concerts,Club Ozone,"Atlanta, GA United States of America",-84.403198,33.759499,102
14/2/2021,Indiana Pacers vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
14/2/2021,A Country Night w/ Kirk Jay,community,Best End Brewing Co.,"1036 White St. SW Atlanta, GA 30310 United States of America",-84.42179,33.73162,401
14/2/2021,Seishun Con XI,conferences,Atlanta Marriott Marquis,"265 Peachtree Center Avenue Northeast Atlanta, GA 30303 United States of America",-84.385614,33.761585,509
14/2/2021,Jugo boss,concerts,The Dawn Event Center,"3201 Atlanta Industrial Pkwy Atlanta, GA 30331 United States of America",-84.49503,33.79189,113
14/2/2021,"Ken Ford ""King of Strings""",concerts,null,null,-84.268162,33.776318,611
14/2/2021,Jason Fulton,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
14/2/2021,Moderate Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
14/2/2021,The Late Show Hosted by DeMakco,performing-arts,null,null,-84.401384,33.65517,313
14/2/2021,Majah Hype Presents Love & Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
14/2/2021,Majah Hype Presents Love & Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
14/2/2021,Scott Antique Markets,expos,null,null,-84.367856,33.654289,313
14/2/2021,Atlanta Beauty Pop-Up Shop,expos,Holiday Inn Atlanta Airport-North,"1380 Virginia Avenue Atlanta, GA 30344 United States of America",-84.434357,33.658098,50
14/2/2021,Smokey Jones and the 3 Dollar Pistols,concerts,Park Bench - Battery,"900 Battery Ave SE Ste 1060 Atlanta, GA 30339 United States of America",-84.4703,33.8892,201
14/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
14/2/2021,Sex and Sensuality®: The Burlesque Show IV,performing-arts,Dance It Off,"6080 Sandy Springs Circle Atlanta, GA 30328 United States of America",-84.384752,33.921152,202
15/2/2021,Laugh ATL presents Sunday Night Comedy,performing-arts,Kat's Cafe,"970 Piedmont Avenue Northeast Atlanta, GA 30309 United States of America",-84.38094,33.781138,502
15/2/2021,FREE HIBACHI GRILL ! FREE VIP ENTRY! THIS SUNDAY THE ULTIMATE CELEBRITY DAY PARTY ! PRE GAME!!,community,Eleven 45,"2110 Peachtree st NW Atlanta, GA 30309 United States of America",-84.3926,33.812,207
15/2/2021,Valentines Day Pop-Up Shop,expos,null,null,-84.374028,33.754199,604
15/2/2021,Monday Madness - All Pizzas $10,community,vero pizzeria,"1441 Dresden Drive Atlanta, GA 30319 United States of America",-84.330081,33.860736,209
15/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
15/2/2021,Majah Hype Presents Love & Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
15/2/2021,Trippin on Sundayz The Valentines Day Edition,performing-arts,null,null,-84.401384,33.65517,313
15/2/2021,Majah Hype Presents Love & Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
15/2/2021,"Positive K's Valentines  Comedy Experience, Featuring Comedian Sunshine",performing-arts,null,null,-84.401384,33.65517,313
15/2/2021,Feed My Sheep 2021,conferences,null,null,-84.412682,33.905614,202
15/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
15/2/2021,Valentine's Love Concert With Richard Shaw Jr. Featuring Chimere,concerts,Havana Cigar Lounge,6010 Sandy Springs Cir Sandy Springs United States of America,-84.38542,33.92077,202
15/2/2021,Moderate to Significant Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
16/2/2021,Troy University Trojans vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
16/2/2021,Miami Florida Hurricanes vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
16/2/2021,Wailin Jenny's,community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
